Measured at,Internal temperature,Outlet temperature,Inlet temperature,Ambient temperature,Energy consumption,Volume of water drawn
2022-11-08 13:48:47+02:00,41.56,24.8,23.68,23.48,0,0
2022-11-08 13:53:48+02:00,41.54,24.67,23.64,23.46,0,0
2022-11-08 13:58:50+02:00,41.43,24.58,23.6,23.4,0,0
2022-11-08 14:03:51+02:00,41.43,24.41,23.55,23.44,0,0
2022-11-08 14:08:46+02:00,41.45,24.32,23.53,23.42,0,0
2022-11-08 14:13:47+02:00,41.4,24.26,23.53,23.35,0,0
2022-11-08 14:18:46+02:00,41.4,24.15,23.48,23.35,0,0
2022-11-08 14:23:47+02:00,41.29,24.1,23.44,23.37,0,0
2022-11-08 14:28:49+02:00,41.29,24.04,23.44,23.33,0,0
2022-11-08 14:33:51+02:00,41.32,23.95,23.42,23.28,0,0
2022-11-08 14:38:45+02:00,41.24,23.91,23.4,23.31,0,0
2022-11-08 14:43:47+02:00,41.18,23.86,23.37,23.24,0,0
2022-11-08 14:48:48+02:00,41.24,23.84,23.37,23.26,0,0
2022-11-08 14:53:47+02:00,41.24,23.8,23.37,23.22,0,0
2022-11-08 14:58:48+02:00,41.16,23.75,23.33,23.22,0,0
2022-11-08 15:03:50+02:00,41.18,23.73,23.35,23.24,0,0
2022-11-08 15:08:51+02:00,41.13,23.68,23.28,23.2,0,0
2022-11-08 15:13:47+02:00,41.08,23.68,23.35,23.22,29.56,0
2022-11-08 15:18:48+02:00,47.81,23.73,23.31,23.2,249.32,0
2022-11-08 15:23:49+02:00,50.9,23.77,23.31,23.26,250.29,0
2022-11-08 15:28:51+02:00,52.03,35.27,23.48,23.31,250.24,5
2022-11-08 15:33:45+02:00,53.18,35.55,23.55,23.46,243.68,0
2022-11-08 15:38:47+02:00,54.39,34.6,23.57,23.55,226.37,0
2022-11-08 15:43:49+02:00,52.24,33.54,23.53,23.53,0,0
2022-11-08 15:48:50+02:00,52.17,32.45,23.55,23.48,0,0
2022-11-08 15:53:51+02:00,52.2,31.52,23.55,23.46,0,0
2022-11-08 15:58:47+02:00,52.17,30.58,23.53,23.44,13.14,0
2022-11-08 16:03:49+02:00,55.42,29.88,23.46,23.44,243.54,0
2022-11-08 16:08:51+02:00,53.4,29.23,23.46,23.42,0,0
2022-11-08 16:13:45+02:00,53.22,28.56,23.46,23.4,0,0
2022-11-08 16:18:46+02:00,53.25,28.02,23.44,23.37,0,0
2022-11-08 16:23:49+02:00,56.5,27.5,23.4,23.37,161.54,0
2022-11-08 16:28:51+02:00,54.64,27.2,23.42,23.4,94.77,0
2022-11-08 16:33:47+02:00,54.5,26.77,23.42,23.37,0,0
2022-11-08 16:38:48+02:00,54.57,26.46,23.37,23.35,0,0
2022-11-08 16:43:49+02:00,54.53,26.13,23.37,23.26,0,0
2022-11-08 16:48:45+02:00,54.46,25.86,23.35,23.31,0,0
2022-11-08 16:53:48+02:00,54.46,25.59,23.35,23.31,0,0
2022-11-08 16:58:49+02:00,54.5,25.34,23.37,23.28,0,0
2022-11-08 17:03:51+02:00,54.32,25.22,23.35,23.22,0,0
2022-11-08 17:08:47+02:00,54.35,25.04,23.28,23.26,0,0
2022-11-08 17:13:48+02:00,54.39,24.8,23.31,23.22,0,0
2022-11-08 17:18:49+02:00,53.51,44.11,22.24,23.04,0,115
2022-11-08 17:23:51+02:00,51.03,43.97,22.46,23.15,0,30
2022-11-08 17:28:45+02:00,50.83,42.05,22.6,23.17,0,0
2022-11-08 17:33:47+02:00,50.73,40,22.66,23.15,0,0
2022-11-08 17:38:48+02:00,50.5,37.94,22.73,23.22,0,0
2022-11-08 17:43:49+02:00,50.3,36.23,22.75,23.24,0,0
2022-11-08 17:48:50+02:00,50.13,34.68,22.8,23.17,0,0
2022-11-08 17:53:45+02:00,49.96,33.5,22.91,23.22,0,0
2022-11-08 17:58:46+02:00,49.67,32.35,22.93,23.2,0,0
2022-11-08 18:03:48+02:00,49.51,31.42,23,23.2,0,0
2022-11-08 18:08:49+02:00,49.45,30.51,23,23.22,0,0
2022-11-08 18:13:50+02:00,49.22,29.76,23.02,23.24,0,0
2022-11-08 18:18:45+02:00,49.03,29.11,23.02,23.22,0,0
2022-11-08 18:23:46+02:00,48.96,28.56,23.13,23.24,0,0
2022-11-08 18:28:47+02:00,48.77,28.06,23.13,23.22,0,0
2022-11-08 18:33:49+02:00,48.67,27.56,23.13,23.22,0,0
2022-11-08 18:38:50+02:00,48.51,27.18,23.15,23.2,0,0
2022-11-08 18:43:45+02:00,48.32,26.88,23.17,23.24,0,0
2022-11-08 18:48:46+02:00,48.19,26.53,23.2,23.24,0,0
2022-11-08 18:53:47+02:00,48.09,26.2,23.22,23.22,0,0
2022-11-08 18:58:49+02:00,47.96,26,23.2,23.22,0,0
2022-11-08 19:02:56+02:00,47.78,25.77,23.2,23.24,0,0
2022-11-08 19:03:09+02:00,47.78,25.77,23.22,23.22,0,0
2022-11-08 19:03:25+02:00,47.78,25.77,23.17,23.24,0,0
2022-11-08 19:03:56+02:00,47.84,25.75,23.2,23.2,0,0
2022-11-08 19:08:47+02:00,47.75,25.5,23.22,23.22,0,0
2022-11-08 19:13:48+02:00,47.56,25.31,23.2,23.24,0,0
2022-11-08 19:18:49+02:00,47.4,25.11,23.26,23.22,0,0
2022-11-08 19:23:50+02:00,47.31,24.89,23.24,23.2,0,0
2022-11-08 19:28:45+02:00,47.21,24.71,23.2,23.22,0,0
2022-11-08 19:33:47+02:00,47.18,24.58,23.22,23.2,18.73,0
2022-11-08 19:38:50+02:00,52.65,24.56,23.24,23.2,235.82,0
2022-11-08 19:43:51+02:00,52.06,24.41,23.24,23.2,0,0
2022-11-08 19:48:45+02:00,52,24.28,23.22,23.2,0,0
2022-11-08 19:53:46+02:00,52.03,24.17,23.2,23.17,0,0
2022-11-08 19:58:47+02:00,51.82,24.06,23.17,23.17,0,0
2022-11-08 20:03:48+02:00,51.93,23.97,23.15,23.13,0,0
2022-11-08 20:08:49+02:00,51.72,23.88,23.15,23.15,0,0
2022-11-08 20:10:50+02:00,51.89,23.88,23.2,23.17,0,0
2022-11-08 20:11:07+02:00,51.72,23.86,23.17,23.17,0,0
2022-11-08 20:13:48+02:00,51.75,23.84,23.15,23.17,0,0
2022-11-08 20:18:49+02:00,51.62,23.75,23.15,23.17,0,0
2022-11-08 20:23:50+02:00,51.51,23.66,23.15,23.15,0,0
2022-11-08 20:28:45+02:00,51.41,23.62,23.17,23.15,0,0
2022-11-08 20:33:46+02:00,51.34,23.55,23.15,23.13,0,0
2022-11-08 20:38:47+02:00,51.27,23.48,23.17,23.06,0,0
2022-11-08 20:43:49+02:00,51.2,23.44,23.13,23.13,0,0
2022-11-08 20:48:50+02:00,51.1,23.37,23.13,23.08,0,0
2022-11-08 20:53:45+02:00,50.96,23.37,23.15,23.11,0,0
2022-11-08 20:58:46+02:00,50.9,23.33,23.11,23.11,0,0
2022-11-08 21:03:47+02:00,50.83,23.33,23.08,23.04,0,0
2022-11-08 21:08:49+02:00,50.7,23.26,23.11,23.08,0,0
2022-11-08 21:13:50+02:00,50.66,23.22,23.11,23.02,0,0
2022-11-08 21:18:51+02:00,50.6,23.24,23.08,23.04,0,0
2022-11-08 21:23:45+02:00,50.4,23.2,23.11,23.02,0,0
2022-11-08 21:28:47+02:00,50.4,23.15,23.06,23.02,0,0
2022-11-08 21:33:48+02:00,50.4,23.13,23.04,23.02,0,0
2022-11-08 21:38:49+02:00,50.2,23.15,23.06,23.02,0,0
2022-11-08 21:43:50+02:00,50.16,23.06,23.04,23.02,0,0
2022-11-08 21:48:45+02:00,50.13,23.06,23.02,23,0,0
2022-11-08 21:53:46+02:00,49.96,23.02,23.02,23,0,0
2022-11-08 21:58:50+02:00,49.93,23.04,23.04,23,0,0
2022-11-08 22:03:51+02:00,49.8,23,23,23,0,0
2022-11-08 22:08:45+02:00,49.74,23,23,22.95,0,0
2022-11-08 22:13:47+02:00,49.8,22.97,23,22.97,0,0
2022-11-08 22:18:48+02:00,49.54,22.95,23,23,0,0
2022-11-08 22:23:49+02:00,49.51,22.91,23,23,0,0
2022-11-08 22:28:50+02:00,49.38,22.95,23,22.97,0,0
2022-11-08 22:33:45+02:00,49.38,22.93,23,22.95,0,0
2022-11-08 22:38:46+02:00,49.29,22.91,22.97,23,0,0
2022-11-08 22:43:47+02:00,49.22,22.86,22.97,22.97,0,0
2022-11-08 22:48:48+02:00,49.22,22.91,22.95,22.97,0,0
2022-11-08 22:53:50+02:00,49.12,22.88,22.97,22.95,0,0
2022-11-08 22:58:51+02:00,49.06,22.86,22.95,22.93,0,0
2022-11-08 23:03:45+02:00,48.93,22.82,22.91,22.91,0,0
2022-11-08 23:08:46+02:00,43.37,43.82,22.24,22.91,0,165
2022-11-08 23:13:48+02:00,39.4,42.71,22.46,23.04,0,30
2022-11-08 23:18:49+02:00,39.27,40.78,22.51,23.02,0,0
2022-11-08 23:23:50+02:00,39.16,38.64,22.55,23.02,0,0
2022-11-08 23:28:45+02:00,39,36.79,22.66,23.08,0,0
2022-11-08 23:33:46+02:00,38.92,35.17,22.68,23.08,0,0
2022-11-08 23:38:47+02:00,38.79,33.8,22.75,23.04,0,0
2022-11-08 23:43:48+02:00,38.64,32.54,22.77,23.08,0,0
2022-11-08 23:48:48+02:00,38.61,31.52,22.82,23.08,0,0
2022-11-08 23:53:49+02:00,38.46,30.55,22.93,23.11,0,0
2022-11-08 23:58:50+02:00,24.32,44.38,23.13,23.35,0,260
2022-11-09 00:03:45+02:00,23.26,44.79,23.66,23.71,0,240
2022-11-09 00:08:46+02:00,23.33,43.6,23.91,23.97,0,95
2022-11-09 00:13:47+02:00,23.37,41.43,23.93,23.97,0,0
2022-11-09 00:18:49+02:00,23.42,39.4,23.88,23.93,0,0
2022-11-09 00:23:50+02:00,23.44,37.46,23.86,23.91,0,0
2022-11-09 00:28:51+02:00,23.4,35.77,23.86,23.88,0,0
2022-11-09 00:33:45+02:00,23.42,34.34,23.86,23.84,0,0
2022-11-09 00:38:47+02:00,23.46,33.11,23.86,23.8,0,0
2022-11-09 00:43:48+02:00,23.46,32,23.86,23.8,0,0
2022-11-09 00:48:49+02:00,23.44,31,23.84,23.77,0,0
2022-11-09 00:53:50+02:00,23.46,30.11,23.8,23.71,0,0
2022-11-09 00:58:45+02:00,23.48,29.37,23.77,23.68,0,0
2022-11-09 01:03:46+02:00,23.44,28.72,23.77,23.64,0,0
2022-11-09 01:08:47+02:00,23.46,28.15,23.77,23.64,0,0
2022-11-09 01:13:49+02:00,23.42,27.63,23.75,23.64,0,0
2022-11-09 01:18:50+02:00,23.51,27.18,23.68,23.6,0,0
2022-11-09 01:23:45+02:00,23.46,26.8,23.68,23.53,0,0
2022-11-09 01:28:46+02:00,23.44,26.46,23.66,23.53,0,0
2022-11-09 01:33:47+02:00,23.48,26.08,23.64,23.55,0,0
2022-11-09 01:38:48+02:00,23.48,25.81,23.62,23.53,0,0
2022-11-09 01:43:49+02:00,23.46,25.59,23.6,23.48,0,0
2022-11-09 01:48:50+02:00,23.48,25.34,23.55,23.44,0,0
2022-11-09 01:53:45+02:00,23.44,25.11,23.57,23.42,0,0
2022-11-09 01:58:46+02:00,23.48,24.86,23.55,23.42,0,0
2022-11-09 02:03:47+02:00,23.48,24.65,23.46,23.4,0,0
2022-11-09 02:08:48+02:00,23.46,24.54,23.46,23.35,0,0
2022-11-09 02:13:50+02:00,23.48,24.39,23.44,23.35,0,0
2022-11-09 02:18:51+02:00,23.46,24.23,23.4,23.35,0,0
2022-11-09 02:23:46+02:00,23.51,24.13,23.44,23.33,0,0
2022-11-09 02:28:47+02:00,23.46,24.02,23.37,23.28,0,0
2022-11-09 02:33:48+02:00,23.42,23.91,23.37,23.26,0,0
2022-11-09 02:38:49+02:00,23.42,23.86,23.37,23.28,0,0
2022-11-09 02:43:48+02:00,23.44,23.77,23.35,23.26,0,0
2022-11-09 02:48:49+02:00,23.48,23.66,23.35,23.24,0,0
2022-11-09 02:53:51+02:00,23.48,23.57,23.33,23.24,0,0
2022-11-09 02:58:45+02:00,23.4,23.53,23.31,23.2,0,0
2022-11-09 03:03:46+02:00,23.46,23.48,23.33,23.2,0,0
2022-11-09 03:08:48+02:00,23.4,23.4,23.26,23.2,0,0
2022-11-09 03:13:49+02:00,23.44,23.37,23.24,23.2,0,0
2022-11-09 03:18:50+02:00,23.48,23.33,23.26,23.22,0,0
2022-11-09 03:23:51+02:00,23.46,23.24,23.2,23.13,0,0
2022-11-09 03:28:46+02:00,23.46,23.22,23.2,23.13,0,0
2022-11-09 03:33:47+02:00,23.44,23.17,23.17,23.11,0,0
2022-11-09 03:38:48+02:00,23.44,23.2,23.17,23.11,0,0
2022-11-09 03:43:50+02:00,23.44,23.11,23.15,23.06,0,0
2022-11-09 03:48:51+02:00,23.42,23.06,23.15,23.06,0,0
2022-11-09 03:53:46+02:00,23.48,23,23.15,23.06,0,0
2022-11-09 03:58:47+02:00,23.44,22.97,23.13,23.02,0,0
2022-11-09 04:03:48+02:00,23.44,23,23.08,23,0,0
2022-11-09 04:08:49+02:00,23.46,22.91,23.08,23,0,0
2022-11-09 04:13:50+02:00,23.48,22.91,23,23,0,0
2022-11-09 04:18:45+02:00,23.42,22.86,23.04,22.93,0,0
2022-11-09 04:23:46+02:00,23.42,22.84,23,22.95,0,0
2022-11-09 04:28:47+02:00,23.46,22.8,23,22.95,0,0
2022-11-09 04:33:47+02:00,23.42,22.77,22.97,22.93,0,0
2022-11-09 04:38:48+02:00,23.46,22.75,22.97,22.91,0,0
2022-11-09 04:43:49+02:00,23.46,22.68,22.93,22.91,0,0
2022-11-09 04:48:51+02:00,23.48,22.71,22.95,22.88,0,0
2022-11-09 04:53:45+02:00,23.42,22.66,22.91,22.88,0,0
2022-11-09 04:58:46+02:00,23.46,22.62,22.91,22.86,0,0
2022-11-09 05:03:48+02:00,23.44,22.64,22.91,22.82,0,0
2022-11-09 05:08:49+02:00,23.44,22.64,22.86,22.84,0,0
2022-11-09 05:13:45+02:00,23.42,22.62,22.86,22.86,0,0
2022-11-09 05:18:46+02:00,23.51,22.6,22.88,22.8,0,0
2022-11-09 05:23:48+02:00,23.44,22.57,22.84,22.8,0,0
2022-11-09 05:28:49+02:00,23.4,22.57,22.8,22.82,0,0
2022-11-09 05:33:50+02:00,23.46,22.51,22.82,22.82,0,0
2022-11-09 05:38:51+02:00,23.46,22.55,22.84,22.8,0,0
2022-11-09 05:43:46+02:00,23.48,22.53,22.82,22.75,0,0
2022-11-09 05:48:47+02:00,23.42,22.48,22.75,22.77,0,0
2022-11-09 05:53:48+02:00,23.48,22.48,22.77,22.77,0,0
2022-11-09 05:58:49+02:00,23.44,22.51,22.8,22.75,0,0
2022-11-09 06:03:51+02:00,23.42,22.46,22.77,22.73,0,0
2022-11-09 06:08:45+02:00,23.42,22.44,22.73,22.77,0,0
2022-11-09 06:13:46+02:00,23.46,22.44,22.75,22.75,0,0
2022-11-09 06:18:48+02:00,23.51,22.44,22.77,22.73,0,0
2022-11-09 06:23:49+02:00,23.44,22.42,22.75,22.75,0,0
2022-11-09 06:28:51+02:00,23.48,22.42,22.75,22.73,0,0
2022-11-09 06:33:45+02:00,23.46,22.4,22.75,22.71,0,0
2022-11-09 06:38:46+02:00,23.51,22.4,22.68,22.71,0,0
2022-11-09 06:43:47+02:00,23.44,22.37,22.71,22.68,0,0
2022-11-09 06:48:49+02:00,23.44,22.35,22.71,22.71,0,0
2022-11-09 06:53:50+02:00,23.46,22.33,22.73,22.68,0,0
2022-11-09 06:58:51+02:00,23.44,22.31,22.68,22.68,0,0
2022-11-09 07:03:45+02:00,23.46,22.31,22.68,22.68,0,0
2022-11-09 07:08:47+02:00,23.51,22.31,22.71,22.68,0,0
2022-11-09 07:13:48+02:00,23.44,22.31,22.71,22.71,0,0
2022-11-09 07:18:49+02:00,23.46,22.31,22.71,22.66,0,0
2022-11-09 07:23:50+02:00,23.46,22.31,22.68,22.68,0,0
2022-11-09 07:28:45+02:00,23.51,22.33,22.68,22.68,0,0
2022-11-09 07:33:46+02:00,23.48,22.28,22.66,22.66,0,0
2022-11-09 07:38:47+02:00,23.48,22.28,22.66,22.68,0,0
2022-11-09 07:43:49+02:00,23.46,22.33,22.66,22.66,0,0
2022-11-09 07:48:51+02:00,23.51,22.26,22.66,22.66,0,0
2022-11-09 07:53:45+02:00,23.51,22.31,22.66,22.68,0,0
2022-11-09 07:58:47+02:00,23.53,22.28,22.66,22.66,0,0
2022-11-09 08:03:48+02:00,23.53,22.26,22.64,22.66,0,0
2022-11-09 08:08:49+02:00,23.51,22.26,22.66,22.68,0,0
2022-11-09 08:13:50+02:00,23.48,22.26,22.64,22.66,0,0
2022-11-09 08:18:45+02:00,23.51,22.24,22.66,22.66,0,0
2022-11-09 08:23:46+02:00,23.55,22.26,22.64,22.62,0,0
2022-11-09 08:28:47+02:00,23.55,22.26,22.64,22.57,0,0
2022-11-09 08:33:48+02:00,23.57,22.24,22.6,22.64,0,0
2022-11-09 08:38:49+02:00,23.46,22.26,22.64,22.64,0,0
2022-11-09 08:43:51+02:00,23.55,25.18,22.68,22.66,0,5
2022-11-09 08:48:45+02:00,23.35,37.89,21.93,22.48,0,60
2022-11-09 08:53:46+02:00,23.4,37,22.04,22.53,0,0
2022-11-09 08:58:48+02:00,23.33,35.52,22.08,22.55,0,0
2022-11-09 09:03:49+02:00,23.35,33.97,22.13,22.57,0,0
2022-11-09 09:08:51+02:00,23.37,32.71,22.2,22.57,0,0
2022-11-09 09:13:45+02:00,23.42,31.59,22.26,22.6,0,0
2022-11-09 09:18:51+02:00,23.37,30.58,22.33,22.64,0,0
2022-11-09 09:23:46+02:00,23.42,29.74,22.33,22.62,0,0
2022-11-09 09:28:47+02:00,23.42,28.97,22.4,22.6,0,0
2022-11-09 09:33:48+02:00,23.37,28.29,22.44,22.66,0,0
2022-11-09 09:38:49+02:00,23.33,27.75,22.48,22.62,0,0
2022-11-09 09:43:50+02:00,23.44,27.22,22.48,22.66,0,0
2022-11-09 09:48:45+02:00,23.42,26.77,22.53,22.62,0,0
2022-11-09 09:53:46+02:00,23.37,26.35,22.53,22.66,0,0
2022-11-09 09:58:47+02:00,23.42,26.04,22.53,22.68,0,0
2022-11-09 10:03:48+02:00,23.37,25.63,22.53,22.71,0,0
2022-11-09 10:08:50+02:00,23.42,25.38,22.62,22.66,0,0
2022-11-09 10:13:51+02:00,23.37,25.09,22.57,22.68,0,0
2022-11-09 10:18:45+02:00,23.4,24.82,22.62,22.64,0,0
2022-11-09 10:23:47+02:00,23.46,24.6,22.62,22.64,0,0
2022-11-09 10:28:48+02:00,23.37,24.39,22.6,22.64,0,0
2022-11-09 10:33:49+02:00,23.37,24.3,22.57,22.66,0,0
2022-11-09 10:38:51+02:00,23.44,24.1,22.64,22.68,0,0
2022-11-09 10:43:46+02:00,23.44,24,22.6,22.64,0,0
2022-11-09 10:48:47+02:00,23.44,23.86,22.64,22.68,0,0
2022-11-09 10:53:48+02:00,23.37,23.8,22.66,22.66,0,0
2022-11-09 10:58:49+02:00,23.35,23.68,22.68,22.66,0,0
2022-11-09 11:03:51+02:00,23.48,23.6,22.68,22.66,0,0
2022-11-09 11:08:45+02:00,23.46,23.51,22.66,22.68,0,0
2022-11-09 11:13:46+02:00,23.44,23.4,22.66,22.68,0,0
2022-11-09 11:18:48+02:00,23.44,23.35,22.66,22.64,0,0
2022-11-09 11:23:49+02:00,23.46,23.24,22.64,22.64,0,0
2022-11-09 11:28:46+02:00,23.48,23.17,22.66,22.66,0,0
2022-11-09 11:33:48+02:00,23.46,23.13,22.66,22.64,0,0
2022-11-09 11:38:49+02:00,23.46,23,22.66,22.64,0,0
2022-11-09 11:43:50+02:00,23.42,22.93,22.64,22.66,0,0
2022-11-09 11:48:51+02:00,23.48,22.86,22.6,22.62,0,0
2022-11-09 11:53:46+02:00,23.48,22.77,22.6,22.62,0,0
2022-11-09 11:58:47+02:00,23.46,22.71,22.64,22.6,0,0
2022-11-09 12:03:48+02:00,23.4,22.68,22.64,22.62,0,0
2022-11-09 12:08:49+02:00,23.46,22.64,22.62,22.6,0,0
2022-11-09 12:13:51+02:00,23.46,22.57,22.62,22.55,0,0
2022-11-09 12:18:45+02:00,23.44,22.53,22.62,22.6,0,0
2022-11-09 12:23:46+02:00,23.46,22.51,22.6,22.57,0,0
2022-11-09 12:28:48+02:00,23.46,22.53,22.57,22.57,0,0
2022-11-09 12:33:49+02:00,23.46,22.44,22.62,22.57,0,0
2022-11-09 12:38:50+02:00,23.48,22.44,22.6,22.6,0,0
2022-11-09 12:43:51+02:00,23.42,22.42,22.57,22.57,0,0
2022-11-09 12:48:46+02:00,23.48,22.37,22.55,22.53,0,0
2022-11-09 12:53:47+02:00,23.55,22.35,22.55,22.55,0,0
2022-11-09 12:58:48+02:00,23.51,22.35,22.57,22.53,0,0
2022-11-09 13:03:50+02:00,23.46,22.33,22.57,22.53,0,0
2022-11-09 13:08:51+02:00,23.53,22.33,22.57,22.48,0,0
2022-11-09 13:13:45+02:00,23.48,22.33,22.53,22.53,0,0
2022-11-09 13:18:47+02:00,23.55,22.28,22.55,22.55,0,0
2022-11-09 13:23:48+02:00,23.53,22.33,22.53,22.51,0,0
2022-11-09 13:28:50+02:00,23.55,22.28,22.51,22.51,0,0
2022-11-09 13:33:45+02:00,23.48,22.26,22.51,22.51,0,0
2022-11-09 13:38:47+02:00,23.55,22.28,22.53,22.51,0,0
2022-11-09 13:43:48+02:00,23.51,22.28,22.53,22.51,0,0
2022-11-09 13:48:50+02:00,23.48,22.26,22.48,22.51,0,0
2022-11-09 13:53:51+02:00,23.55,22.28,22.51,22.51,0,0
2022-11-09 13:58:46+02:00,23.57,22.28,22.48,22.48,0,0
2022-11-09 14:03:45+02:00,23.51,22.22,22.51,22.51,0,0
2022-11-09 14:08:47+02:00,23.48,22.24,22.48,22.51,0,0
2022-11-09 14:13:48+02:00,23.57,22.24,22.51,22.46,0,0
2022-11-09 14:18:49+02:00,23.57,22.2,22.46,22.46,0,0
2022-11-09 14:23:51+02:00,23.55,22.17,22.51,22.46,0,0
2022-11-09 14:28:45+02:00,23.55,22.2,22.48,22.44,0,0
2022-11-09 14:33:47+02:00,23.55,22.17,22.48,22.46,0,0
2022-11-09 14:38:48+02:00,23.57,22.2,22.46,22.48,0,0
2022-11-09 14:43:49+02:00,23.6,22.15,22.48,22.48,0,0
2022-11-09 14:48:47+02:00,23.55,22.2,22.44,22.44,0,0
2022-11-09 14:53:48+02:00,23.57,22.17,22.46,22.46,0,0
2022-11-09 14:58:49+02:00,23.55,22.17,22.46,22.44,0,0
2022-11-09 15:03:51+02:00,23.64,22.15,22.46,22.44,0,0
2022-11-09 15:08:45+02:00,23.6,22.17,22.46,22.44,0,0
2022-11-09 15:13:47+02:00,23.62,22.15,22.44,22.42,0,0
2022-11-09 15:18:49+02:00,30.97,22.2,22.46,22.44,238.61,0
2022-11-09 15:23:51+02:00,33.3,22.33,22.44,22.48,257.82,0
2022-11-09 15:28:45+02:00,36.28,22.42,22.48,22.48,248.27,0
2022-11-09 15:33:47+02:00,38.46,22.46,22.51,22.48,249.53,0
2022-11-09 15:38:48+02:00,40.78,22.51,22.48,22.48,250.68,0
2022-11-09 15:43:50+02:00,42.77,22.51,22.48,22.51,251.11,0
2022-11-09 15:48:51+02:00,44.11,22.53,22.51,22.51,252.11,0
2022-11-09 15:53:47+02:00,42.02,22.53,22.48,22.51,92.9,0
2022-11-09 15:58:51+02:00,44.35,22.46,22.48,22.48,159.41,0
2022-11-09 16:03:45+02:00,46.75,22.51,22.53,22.51,246.48,0
2022-11-09 16:08:48+02:00,44.52,22.53,22.51,22.51,93.24,0
2022-11-09 16:13:51+02:00,48.03,22.48,22.51,22.48,160.13,0
2022-11-09 16:18:45+02:00,45.88,22.48,22.51,22.46,92.74,0
2022-11-09 16:23:47+02:00,48.96,22.44,22.46,22.48,154.98,0
2022-11-09 16:28:49+02:00,47.21,22.48,22.48,22.48,105.24,0
2022-11-09 16:33:47+02:00,50.2,22.44,22.46,22.51,164.9,0
2022-11-09 16:38:50+02:00,48.45,22.46,22.46,22.48,96.51,0
2022-11-09 16:43:45+02:00,51.82,22.42,22.46,22.48,141.69,0
2022-11-09 16:48:48+02:00,52.79,22.46,22.51,22.46,262.17,0
2022-11-09 16:53:51+02:00,50.96,22.46,22.51,22.48,90.76,0
2022-11-09 16:58:47+02:00,54.21,22.42,22.48,22.46,162.54,0
2022-11-09 17:03:50+02:00,52.48,22.42,22.48,22.46,107.18,0
2022-11-09 17:08:47+02:00,55.69,22.42,22.46,22.48,162.51,0
2022-11-09 17:13:50+02:00,53.74,22.42,22.46,22.48,94.82,0
2022-11-09 17:18:51+02:00,53.59,22.35,22.44,22.46,0,0
2022-11-09 17:23:45+02:00,53.7,22.31,22.44,22.46,0,0
2022-11-09 17:28:47+02:00,53.62,22.22,22.42,22.42,0,0
2022-11-09 17:33:48+02:00,53.7,22.22,22.42,22.37,0,0
2022-11-09 17:38:49+02:00,53.55,22.17,22.35,22.4,0,0
2022-11-09 17:43:46+02:00,53.59,22.17,22.4,22.35,0,0
2022-11-09 17:48:48+02:00,53.51,22.13,22.35,22.33,0,0
2022-11-09 17:53:49+02:00,53.33,22.13,22.35,22.28,0,0
2022-11-09 17:58:48+02:00,56.46,22.13,22.33,22.35,161.13,0
2022-11-09 18:03:50+02:00,54.6,22.17,22.35,22.35,94.26,0
2022-11-09 18:08:45+02:00,54.5,22.13,22.35,22.35,0,0
2022-11-09 18:13:51+02:00,54.57,22.11,22.33,22.33,0,0
2022-11-09 18:18:46+02:00,54.5,22.11,22.31,22.31,0,0
2022-11-09 18:23:47+02:00,54.42,22.06,22.31,22.28,0,0
2022-11-09 18:28:48+02:00,54.35,22.04,22.26,22.31,0,0
2022-11-09 18:33:50+02:00,54.39,22.02,22.26,22.28,0,0
2022-11-09 18:38:51+02:00,54.42,22.02,22.26,22.24,0,0
2022-11-09 18:43:45+02:00,54.46,21.93,22.24,22.26,0,0
2022-11-09 18:48:47+02:00,54.32,21.97,22.24,22.24,0,0
2022-11-09 18:53:48+02:00,54.32,21.93,22.24,22.24,0,0
2022-11-09 18:58:49+02:00,54.25,21.93,22.26,22.24,0,0
2022-11-09 19:03:51+02:00,54.32,21.95,22.22,22.24,0,0
2022-11-09 19:08:45+02:00,54.17,21.93,22.26,22.26,0,0
2022-11-09 19:13:47+02:00,54,21.89,22.24,22.26,0,0
2022-11-09 19:18:48+02:00,54.07,21.89,22.24,22.2,0,0
2022-11-09 19:23:49+02:00,53.96,21.86,22.22,22.2,0,0
2022-11-09 19:28:50+02:00,54,21.84,22.2,22.22,0,0
2022-11-09 19:33:45+02:00,53.92,21.84,22.17,22.2,0,0
2022-11-09 19:38:47+02:00,53.88,21.82,22.17,22.17,0,0
2022-11-09 19:43:48+02:00,53.88,21.8,22.2,22.13,0,0
2022-11-09 19:48:49+02:00,53.88,21.82,22.2,22.17,0,0
2022-11-09 19:53:50+02:00,53.81,21.8,22.17,22.15,0,0
2022-11-09 19:58:45+02:00,53.7,21.76,22.15,22.13,0,0
2022-11-09 20:00:45+02:00,53.7,21.78,22.17,22.17,0,0
2022-11-09 20:03:48+02:00,53.74,21.78,22.15,22.13,0,0
2022-11-09 20:08:51+02:00,53.55,21.76,22.15,22.15,0,0
2022-11-09 20:13:46+02:00,53.66,21.76,22.15,22.11,0,0
2022-11-09 20:18:47+02:00,53.66,21.76,22.11,22.08,0,0
2022-11-09 20:23:48+02:00,53.44,21.73,22.13,22.13,0,0
2022-11-09 20:28:50+02:00,53.37,21.71,22.15,22.11,0,0
2022-11-09 20:33:45+02:00,53.22,21.71,22.11,22.13,0,0
